id,original_id,path,type,version,exists,access_type,expected_path,located_paths
84,,system/files/images/categorias/ed615bddda8aa301e393e1768b31a2d694243038,image/jpeg,original,True,public,system/files/images/categorias/ed615bddda8aa301e393e1768b31a2d694243038,system/files/images/categorias/ed615bddda8aa301e393e1768b31a2d694243038 | system/files/images/productos/ed615bddda8aa301e393e1768b31a2d694243038
85,84,multimedia/imagenes/categorias/1f08c992ec5ff11246b3c2c99fab1a38f63cd586.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/1f08c992ec5ff11246b3c2c99fab1a38f63cd586.jpg,multimedia/imagenes/categorias/1f08c992ec5ff11246b3c2c99fab1a38f63cd586.jpg | multimedia/imagenes/productos/1f08c992ec5ff11246b3c2c99fab1a38f63cd586.jpg
86,84,multimedia/imagenes/categorias/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg,multimedia/imagenes/categorias/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg | multimedia/imagenes/productos/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg
87,84,multimedia/imagenes/categorias/9b7e698f83991a058eccae73a155559aab8814f2.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/9b7e698f83991a058eccae73a155559aab8814f2.jpg,multimedia/imagenes/categorias/9b7e698f83991a058eccae73a155559aab8814f2.jpg | multimedia/imagenes/productos/9b7e698f83991a058eccae73a155559aab8814f2.jpg
88,,system/files/images/categorias/8ca911b748068c9bef002de96ef743ecefb9886b,image/jpeg,original,True,public,system/files/images/categorias/8ca911b748068c9bef002de96ef743ecefb9886b,system/files/images/categorias/8ca911b748068c9bef002de96ef743ecefb9886b | system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b
89,88,multimedia/imagenes/categorias/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg,multimedia/imagenes/categorias/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg | multimedia/imagenes/productos/ed63d21ccf2da2fdcf0ffdef6bb5a8138902ae22.jpg
90,88,multimedia/imagenes/categorias/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg,multimedia/imagenes/categorias/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg | multimedia/imagenes/productos/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg
91,88,multimedia/imagenes/categorias/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg,multimedia/imagenes/categorias/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg | multimedia/imagenes/productos/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg
92,,system/files/images/categorias/0184eae287e99a553941e98f9ff70f71139ed643,image/jpeg,original,True,public,system/files/images/categorias/0184eae287e99a553941e98f9ff70f71139ed643,system/files/images/categorias/0184eae287e99a553941e98f9ff70f71139ed643 | system/files/images/productos/0184eae287e99a553941e98f9ff70f71139ed643
93,92,multimedia/imagenes/categorias/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,multimedia/imagenes/categorias/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg | multimedia/imagenes/productos/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg
94,92,multimedia/imagenes/categorias/2796b3a1d22bbf5e8f406e7a5dcdc12c553c9cff.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/2796b3a1d22bbf5e8f406e7a5dcdc12c553c9cff.jpg,multimedia/imagenes/categorias/2796b3a1d22bbf5e8f406e7a5dcdc12c553c9cff.jpg | multimedia/imagenes/productos/2796b3a1d22bbf5e8f406e7a5dcdc12c553c9cff.jpg
95,92,multimedia/imagenes/categorias/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg,multimedia/imagenes/categorias/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg | multimedia/imagenes/productos/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg
96,,system/files/images/categorias/bf4d3b2ae60542c4ed05927730f7cc762263f31c,image/jpeg,original,True,public,system/files/images/categorias/bf4d3b2ae60542c4ed05927730f7cc762263f31c,system/files/images/categorias/bf4d3b2ae60542c4ed05927730f7cc762263f31c
97,96,multimedia/imagenes/categorias/fd40705f125e9b9d50b5c585274bbd71518a148e.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/fd40705f125e9b9d50b5c585274bbd71518a148e.jpg,multimedia/imagenes/categorias/fd40705f125e9b9d50b5c585274bbd71518a148e.jpg
98,96,multimedia/imagenes/categorias/30014f61ec40c649baa0fa4ea15a4e8b067e78e8.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/30014f61ec40c649baa0fa4ea15a4e8b067e78e8.jpg,multimedia/imagenes/categorias/30014f61ec40c649baa0fa4ea15a4e8b067e78e8.jpg
99,96,multimedia/imagenes/categorias/fe89240b1721fc0410e023f5873f2f34aefc110d.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/fe89240b1721fc0410e023f5873f2f34aefc110d.jpg,multimedia/imagenes/categorias/fe89240b1721fc0410e023f5873f2f34aefc110d.jpg
100,,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383,image/jpeg,original,True,public,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383 | system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383
101,100,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg | multimedia/imagenes/productos/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg
102,100,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg | multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg
103,100,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg | multimedia/imagenes/productos/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg
104,,system/files/images/categorias/25a52045f95f6d8635d30d19530ca56f26020262,image/jpeg,original,True,public,system/files/images/categorias/25a52045f95f6d8635d30d19530ca56f26020262,system/files/images/categorias/25a52045f95f6d8635d30d19530ca56f26020262 | system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262
105,104,multimedia/imagenes/categorias/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg,multimedia/imagenes/categorias/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg | multimedia/imagenes/productos/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg
106,104,multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg | multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg
107,104,multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg,multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg | multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg
108,,system/files/images/categorias/cfae2414005ec241e35e2be9039da54013a231e9,image/png,original,True,public,system/files/images/categorias/cfae2414005ec241e35e2be9039da54013a231e9,system/files/images/categorias/cfae2414005ec241e35e2be9039da54013a231e9 | system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9
109,108,multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,image/png,small,True,public,multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png | multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png
110,108,multimedia/imagenes/categorias/00e4add1010b274fe68755addced6372d5ed3f1b.png,image/png,medium,True,public,multimedia/imagenes/categorias/00e4add1010b274fe68755addced6372d5ed3f1b.png,multimedia/imagenes/categorias/00e4add1010b274fe68755addced6372d5ed3f1b.png | multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png
111,108,multimedia/imagenes/categorias/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png,image/png,large,True,public,multimedia/imagenes/categorias/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png,multimedia/imagenes/categorias/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png | multimedia/imagenes/productos/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png
112,,system/files/images/categorias/41fac25bf3c4f3389882019d1f274fd418b8facb,image/jpeg,original,True,public,system/files/images/categorias/41fac25bf3c4f3389882019d1f274fd418b8facb,system/files/images/categorias/41fac25bf3c4f3389882019d1f274fd418b8facb | system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb
113,112,multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg | multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg
114,112,multimedia/imagenes/categorias/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,multimedia/imagenes/categorias/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg | multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg
115,112,multimedia/imagenes/categorias/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,multimedia/imagenes/categorias/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg | multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg
116,,system/files/images/categorias/1a32b8fec0f204084918378fed8404a7eacd559f,image/png,original,True,public,system/files/images/categorias/1a32b8fec0f204084918378fed8404a7eacd559f,system/files/images/categorias/1a32b8fec0f204084918378fed8404a7eacd559f
117,116,multimedia/imagenes/categorias/21fa9a025a79c31b3f94d18bb88051a29cd1feac.png,image/png,small,True,public,multimedia/imagenes/categorias/21fa9a025a79c31b3f94d18bb88051a29cd1feac.png,multimedia/imagenes/categorias/21fa9a025a79c31b3f94d18bb88051a29cd1feac.png
118,116,multimedia/imagenes/categorias/0068b4920fb7283782a51c12e22e83686e6bd310.png,image/png,medium,True,public,multimedia/imagenes/categorias/0068b4920fb7283782a51c12e22e83686e6bd310.png,multimedia/imagenes/categorias/0068b4920fb7283782a51c12e22e83686e6bd310.png
119,116,multimedia/imagenes/categorias/515b43c73aa1c45d1bf85899211f9a437fede341.png,image/png,large,True,public,multimedia/imagenes/categorias/515b43c73aa1c45d1bf85899211f9a437fede341.png,multimedia/imagenes/categorias/515b43c73aa1c45d1bf85899211f9a437fede341.png
120,,system/files/images/categorias/4c235320c6c73cff73a7e701b74b8e5fd0417378,image/jpeg,original,True,public,system/files/images/categorias/4c235320c6c73cff73a7e701b74b8e5fd0417378,system/files/images/categorias/4c235320c6c73cff73a7e701b74b8e5fd0417378 | system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378
121,120,multimedia/imagenes/categorias/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg,multimedia/imagenes/categorias/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg | multimedia/imagenes/productos/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg
122,120,multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg | multimedia/imagenes/productos/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg
123,120,multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg,multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg | multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg
124,,system/files/images/categorias/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33,image/jpeg,original,True,public,system/files/images/categorias/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33,system/files/images/categorias/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33 | system/files/images/productos/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33
125,124,multimedia/imagenes/categorias/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg,multimedia/imagenes/categorias/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg | multimedia/imagenes/productos/eeb79ca05b58fd631fb4b77d54b5be389d4813ca.jpg
126,124,multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg | multimedia/imagenes/productos/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg
127,124,multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg,multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg | multimedia/imagenes/productos/9518132905db9212212811e71bedbdb1335865ea.jpg
128,,system/files/images/categorias/6ca19dacd9993636b6638cf308a1c4490bb0af98,image/jpeg,original,True,public,system/files/images/categorias/6ca19dacd9993636b6638cf308a1c4490bb0af98,system/files/images/categorias/6ca19dacd9993636b6638cf308a1c4490bb0af98 | system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98
129,128,multimedia/imagenes/categorias/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,multimedia/imagenes/categorias/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg | multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg
130,128,multimedia/imagenes/categorias/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg,multimedia/imagenes/categorias/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg | multimedia/imagenes/productos/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg
131,128,multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg | multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg
132,,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383,image/jpeg,original,True,public,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383 | system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383
133,132,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg | multimedia/imagenes/productos/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg
134,132,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg | multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg
135,132,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg | multimedia/imagenes/productos/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg
136,,system/files/images/categorias/43d4232e7c8e46a381f607bdcb65a691c4321389,image/png,original,True,public,system/files/images/categorias/43d4232e7c8e46a381f607bdcb65a691c4321389,system/files/images/categorias/43d4232e7c8e46a381f607bdcb65a691c4321389 | system/files/images/productos/43d4232e7c8e46a381f607bdcb65a691c4321389
137,136,multimedia/imagenes/categorias/85289e572e3a01ca44fd21d11895fc064badcb98.png,image/png,small,True,public,multimedia/imagenes/categorias/85289e572e3a01ca44fd21d11895fc064badcb98.png,multimedia/imagenes/categorias/85289e572e3a01ca44fd21d11895fc064badcb98.png | multimedia/imagenes/productos/85289e572e3a01ca44fd21d11895fc064badcb98.png
138,136,multimedia/imagenes/categorias/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png,image/png,medium,True,public,multimedia/imagenes/categorias/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png,multimedia/imagenes/categorias/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png | multimedia/imagenes/productos/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png
139,136,multimedia/imagenes/categorias/4cecb81fc859ba53c31452341aa945cb0a739f32.png,image/png,large,True,public,multimedia/imagenes/categorias/4cecb81fc859ba53c31452341aa945cb0a739f32.png,multimedia/imagenes/categorias/4cecb81fc859ba53c31452341aa945cb0a739f32.png | multimedia/imagenes/productos/4cecb81fc859ba53c31452341aa945cb0a739f32.png
140,,system/files/images/categorias/0730f48454726934e392a937efc6b2c9e432e7c6,image/png,original,True,public,system/files/images/categorias/0730f48454726934e392a937efc6b2c9e432e7c6,system/files/images/categorias/0730f48454726934e392a937efc6b2c9e432e7c6
141,140,multimedia/imagenes/categorias/eb2659b20e91eaa450fef682e711ee86df90f3fb.png,image/png,small,True,public,multimedia/imagenes/categorias/eb2659b20e91eaa450fef682e711ee86df90f3fb.png,multimedia/imagenes/categorias/eb2659b20e91eaa450fef682e711ee86df90f3fb.png
142,140,multimedia/imagenes/categorias/ba3733d69089dc21936987cf281bc5fd9c013d81.png,image/png,medium,True,public,multimedia/imagenes/categorias/ba3733d69089dc21936987cf281bc5fd9c013d81.png,multimedia/imagenes/categorias/ba3733d69089dc21936987cf281bc5fd9c013d81.png
143,140,multimedia/imagenes/categorias/3209bcc4f3913b7e093067ab4198c0dd1919285a.png,image/png,large,True,public,multimedia/imagenes/categorias/3209bcc4f3913b7e093067ab4198c0dd1919285a.png,multimedia/imagenes/categorias/3209bcc4f3913b7e093067ab4198c0dd1919285a.png
144,,system/files/images/categorias/0026e2b69ea6b2f5307ae424596371c7610f2fd8,image/jpeg,original,True,public,system/files/images/categorias/0026e2b69ea6b2f5307ae424596371c7610f2fd8,system/files/images/categorias/0026e2b69ea6b2f5307ae424596371c7610f2fd8 | system/files/images/productos/0026e2b69ea6b2f5307ae424596371c7610f2fd8
145,144,multimedia/imagenes/categorias/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg,image/jpeg,small,True,public,multimedia/imagenes/categorias/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg,multimedia/imagenes/categorias/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg | multimedia/imagenes/productos/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg
146,144,multimedia/imagenes/categorias/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg,image/jpeg,medium,True,public,multimedia/imagenes/categorias/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg,multimedia/imagenes/categorias/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg | multimedia/imagenes/productos/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg
147,144,multimedia/imagenes/categorias/a677a5e6752184987a95b860f7c32f53270407f0.jpg,image/jpeg,large,True,public,multimedia/imagenes/categorias/a677a5e6752184987a95b860f7c32f53270407f0.jpg,multimedia/imagenes/categorias/a677a5e6752184987a95b860f7c32f53270407f0.jpg | multimedia/imagenes/productos/a677a5e6752184987a95b860f7c32f53270407f0.jpg
